mu,var_g,var_b,var_h,var_e,h[1],h[2],b[1],g[1],b[2],g[2],yhat[1],yhat[2],yhat[3],yhat[4],yhat[500],yhat[501],yhat[502],yhat[503],yhat[999],yhat[1000],yhat[1001],yhat[1002],yhat[1498],yhat[1499],yhat[1500],yhat[1501],yhat[1997],yhat[1998],yhat[2488],yhat[2489]
120.552811,363.689408,0.434077,755.169455,469.727194,9.680807,26.420079,0.587860,26.022541,-0.266363,23.727253,161.947116,161.947116,151.382264,151.382264,161.947116,161.947116,151.382264,151.382264,161.947116,161.947116,151.382264,151.382264,161.947116,161.947116,151.382264,151.382264,163.662818,163.662818,163.662818,163.662818
120.110723,384.019636,0.505200,1558.927025,462.198856,10.620637,25.993955,0.568913,22.783973,-0.013143,15.427531,159.557553,159.557553,146.019302,146.019302,159.557553,159.557553,146.019302,146.019302,159.557553,159.557553,146.019302,146.019302,159.557553,159.557553,146.019302,146.019302,161.190564,161.190564,161.190564,161.190564
119.475839,357.651219,0.557813,519.386785,466.191950,10.509088,24.778913,0.622507,22.969086,-0.088202,15.149597,159.495997,159.495997,144.207599,144.207599,159.495997,159.495997,144.207599,144.207599,159.495997,159.495997,144.207599,144.207599,159.495997,159.495997,144.207599,144.207599,157.218792,157.218792,157.218792,157.218792
118.810313,360.714322,0.522092,746.245284,452.835338,11.069831,26.359123,0.103578,17.614041,0.086930,15.329991,148.640780,148.640780,146.172431,146.172431,148.640780,148.640780,146.172431,146.172431,148.640780,148.640780,146.172431,146.172431,148.640780,148.640780,146.172431,146.172431,162.790817,162.790817,162.790817,162.790817
118.493589,362.439894,0.524131,1060.869557,453.964395,10.373076,24.952557,0.503022,18.535068,0.004448,16.955363,152.619619,152.619619,145.868165,145.868165,152.619619,152.619619,145.868165,145.868165,152.619619,152.619619,145.868165,145.868165,152.619619,152.619619,145.868165,145.868165,160.512493,160.512493,160.512493,160.512493
118.527475,419.878915,0.555855,488.334951,457.514571,10.366913,25.340979,0.498488,21.026186,-0.089930,16.977882,155.088350,155.088350,144.939969,144.939969,155.088350,155.088350,144.939969,144.939969,155.088350,155.088350,144.939969,144.939969,155.088350,155.088350,144.939969,144.939969,158.567412,158.567412,158.567412,158.567412
118.472438,396.074356,0.521902,989.131089,466.991567,10.304534,25.142113,0.678244,19.682193,0.014035,16.241203,155.448154,155.448154,145.162800,145.162800,155.448154,155.448154,145.162800,145.162800,155.448154,155.448154,145.162800,145.162800,155.448154,155.448154,145.162800,145.162800,160.208627,160.208627,160.208627,160.208627
119.204624,360.325268,0.549124,1706.668129,453.078684,9.818181,24.311483,0.498687,22.530244,-0.073432,24.010327,156.449251,156.449251,152.312161,152.312161,156.449251,156.449251,152.312161,152.312161,156.449251,156.449251,152.312161,152.312161,156.449251,156.449251,152.312161,152.312161,165.741185,165.741185,165.741185,165.741185
118.816875,343.536934,0.457679,689.549879,461.666867,10.898726,25.321894,0.431195,25.349852,-0.099968,19.843184,159.764932,159.764932,148.469262,148.469262,159.764932,159.764932,148.469262,148.469262,159.764932,159.764932,148.469262,148.469262,159.764932,159.764932,148.469262,148.469262,161.450575,161.450575,161.450575,161.450575
119.246026,374.270422,0.565660,957.024297,451.058302,11.049433,25.559837,0.608255,16.313649,0.021670,12.973175,153.329979,153.329979,143.508076,143.508076,153.329979,153.329979,143.508076,143.508076,153.329979,153.329979,143.508076,143.508076,153.329979,153.329979,143.508076,143.508076,158.332920,158.332920,158.332920,158.332920
118.492759,382.748934,0.529428,924.206583,457.631800,11.170217,24.708985,0.879227,18.519128,-0.124671,14.677348,158.003260,158.003260,142.947721,142.947721,158.003260,158.003260,142.947721,142.947721,158.003260,158.003260,142.947721,142.947721,158.003260,158.003260,142.947721,142.947721,154.798596,154.798596,154.798596,154.798596
119.332773,359.329823,0.511638,818.238216,447.847075,10.231063,24.002687,0.524999,18.337840,0.041923,19.382632,153.272970,153.272970,149.375383,149.375383,153.272970,153.272970,149.375383,149.375383,153.272970,153.272970,149.375383,149.375383,153.272970,153.272970,149.375383,149.375383,163.724351,163.724351,163.724351,163.724351
119.451511,382.417051,0.586384,531.665405,459.368143,10.113690,23.333983,0.358518,22.989389,0.100706,16.504464,156.180526,156.180526,147.088173,147.088173,156.180526,156.180526,147.088173,147.088173,156.180526,156.180526,147.088173,147.088173,156.180526,156.180526,147.088173,147.088173,161.639827,161.639827,161.639827,161.639827
119.504767,388.890828,0.483273,486.678564,457.024147,10.280247,24.428564,0.504439,15.782956,0.018110,16.244868,150.753729,150.753729,146.216060,146.216060,150.753729,150.753729,146.216060,146.216060,150.753729,150.753729,146.216060,146.216060,150.753729,150.753729,146.216060,146.216060,160.620605,160.620605,160.620605,160.620605
119.241538,373.924873,0.509775,853.278343,456.807323,10.558770,25.187827,0.114262,22.958436,-0.112757,14.940101,153.965215,153.965215,143.549834,143.549834,153.965215,153.965215,143.549834,143.549834,153.965215,153.965215,143.549834,143.549834,153.965215,153.965215,143.549834,143.549834,156.529359,156.529359,156.529359,156.529359
119.424882,392.697121,0.502254,725.287220,452.600517,10.171730,25.195724,0.484574,24.632951,-0.136797,18.989747,159.158520,159.158520,147.194902,147.194902,159.158520,159.158520,147.194902,147.194902,159.158520,159.158520,147.194902,147.194902,159.158520,159.158520,147.194902,147.194902,160.163665,160.163665,160.163665,160.163665
118.926329,358.130394,0.491449,1352.006420,456.814480,10.011316,25.942085,0.451822,27.648573,0.085500,14.044414,161.109546,161.109546,143.838029,143.838029,161.109546,161.109546,143.838029,143.838029,161.109546,161.109546,143.838029,143.838029,161.109546,161.109546,143.838029,143.838029,161.130880,161.130880,161.130880,161.130880
119.429448,348.719496,0.454605,1067.971349,455.442317,9.820442,24.656959,0.359843,25.192809,0.002862,19.093888,157.976518,157.976518,148.371886,148.371886,157.976518,157.976518,148.371886,148.371886,157.976518,157.976518,148.371886,148.371886,157.976518,157.976518,148.371886,148.371886,163.250869,163.250869,163.250869,163.250869
120.115621,344.009266,0.452352,540.156300,457.631612,8.907697,24.389870,0.511219,26.987260,-0.005465,14.664385,160.564363,160.564363,143.639025,143.639025,160.564363,160.564363,143.639025,143.639025,160.564363,160.564363,143.639025,143.639025,160.564363,160.564363,143.639025,143.639025,159.036594,159.036594,159.036594,159.036594
120.963018,401.347130,0.501018,527.645881,456.339908,8.467153,23.835863,0.282723,17.772253,-0.069823,11.684762,149.596284,149.596284,140.523734,140.523734,149.596284,149.596284,140.523734,140.523734,149.596284,149.596284,140.523734,140.523734,149.596284,149.596284,140.523734,140.523734,154.819359,154.819359,154.819359,154.819359
120.819502,347.134584,0.501061,748.764985,466.051879,8.716450,23.828363,0.613499,22.235903,-0.016662,16.755850,157.119384,157.119384,146.146572,146.146572,157.119384,157.119384,146.146572,146.146572,157.119384,157.119384,146.146572,146.146572,157.119384,157.119384,146.146572,146.146572,161.006698,161.006698,161.006698,161.006698
120.201488,387.748237,0.532431,790.847725,460.940542,8.847674,24.229062,0.679217,26.134633,-0.063949,16.035622,161.193288,161.193288,144.518980,144.518980,161.193288,161.193288,144.518980,144.518980,161.193288,161.193288,144.518980,144.518980,161.193288,161.193288,144.518980,144.518980,158.916736,158.916736,158.916736,158.916736
120.718290,361.325362,0.430573,1307.196658,454.655337,9.836322,25.211552,0.511588,21.321930,0.002669,15.631778,156.908689,156.908689,146.212646,146.212646,156.908689,156.908689,146.212646,146.212646,156.908689,156.908689,146.212646,146.212646,156.908689,156.908689,146.212646,146.212646,161.628917,161.628917,161.628917,161.628917
120.542390,386.656617,0.487471,476.860702,457.756991,9.088361,24.805972,0.370100,25.680165,0.064820,15.173731,158.674519,158.674519,145.393592,145.393592,158.674519,158.674519,145.393592,145.393592,158.674519,158.674519,145.393592,145.393592,158.674519,158.674519,145.393592,145.393592,162.130022,162.130022,162.130022,162.130022
120.226640,365.376066,0.473409,774.213835,456.863232,9.248729,23.949691,0.451312,19.368667,0.007111,13.752732,153.018102,153.018102,143.293871,143.293871,153.018102,153.018102,143.293871,143.293871,153.018102,153.018102,143.293871,143.293871,153.018102,153.018102,143.293871,143.293871,158.099377,158.099377,158.099377,158.099377
121.157219,366.616504,0.469618,604.986936,468.149679,9.968979,23.608644,0.457576,16.463861,-0.140741,18.628629,152.151629,152.151629,148.351784,148.351784,152.151629,152.151629,148.351784,148.351784,152.151629,152.151629,148.351784,148.351784,152.151629,152.151629,148.351784,148.351784,160.071788,160.071788,160.071788,160.071788
120.057086,346.001244,0.532451,916.933700,451.227538,9.588734,26.296349,0.424337,22.362877,-0.073553,16.039011,156.077551,156.077551,144.979552,144.979552,156.077551,156.077551,144.979552,144.979552,156.077551,156.077551,144.979552,144.979552,156.077551,156.077551,144.979552,144.979552,160.458274,160.458274,160.458274,160.458274
119.904482,381.431615,0.502602,616.290601,454.994143,9.945729,23.903364,0.350845,26.670843,-0.083422,14.843151,160.010462,160.010462,143.863667,143.863667,160.010462,160.010462,143.863667,143.863667,160.010462,160.010462,143.863667,143.863667,160.010462,160.010462,143.863667,143.863667,156.656925,156.656925,156.656925,156.656925
120.226333,382.765729,0.505154,538.510910,460.347528,9.454972,24.908344,0.293336,21.619041,0.037019,16.927316,154.073831,154.073831,146.958638,146.958638,154.073831,154.073831,146.958638,146.958638,154.073831,154.073831,146.958638,146.958638,154.073831,154.073831,146.958638,146.958638,162.984085,162.984085,162.984085,162.984085
121.089390,376.721030,0.496364,364.423943,467.851303,9.089466,25.075360,0.646175,22.418221,-0.030986,19.948717,158.470464,158.470464,149.845928,149.845928,158.470464,158.470464,149.845928,149.845928,158.470464,158.470464,149.845928,149.845928,158.470464,158.470464,149.845928,149.845928,165.336486,165.336486,165.336486,165.336486
120.952321,344.694480,0.536606,698.046520,459.413338,9.310760,24.686260,0.232246,15.917243,0.146701,18.368837,148.342713,148.342713,149.997816,149.997816,148.342713,148.342713,149.997816,149.997816,148.342713,148.342713,149.997816,149.997816,148.342713,148.342713,149.997816,149.997816,167.628916,167.628916,167.628916,167.628916
120.637980,383.757627,0.490866,726.922334,459.009525,8.823144,24.543820,0.291238,16.527082,0.037923,15.392385,148.557841,148.557841,145.188109,145.188109,148.557841,148.557841,145.188109,145.188109,148.557841,148.557841,145.188109,145.188109,148.557841,148.557841,145.188109,145.188109,161.504959,161.504959,161.504959,161.504959
119.738762,372.506545,0.498756,606.949128,459.731454,9.082488,24.268960,0.776110,21.032201,-0.078303,18.310467,156.902465,156.902465,146.420528,146.420528,156.902465,156.902465,146.420528,146.420528,156.902465,156.902465,146.420528,146.420528,156.902465,156.902465,146.420528,146.420528,160.417848,160.417848,160.417848,160.417848
119.238747,434.151685,0.554510,793.923180,455.438844,10.086936,24.616925,0.338361,26.313899,0.057160,16.655754,159.052611,159.052611,146.558009,146.558009,159.052611,159.052611,146.558009,146.558009,159.052611,159.052611,146.558009,146.558009,159.052611,159.052611,146.558009,146.558009,161.918537,161.918537,161.918537,161.918537
118.862441,352.685056,0.513224,804.939038,454.846582,9.981568,24.818541,0.510679,29.567732,0.000907,14.460557,163.509121,163.509121,143.313622,143.313622,163.509121,163.509121,143.313622,143.313622,163.509121,163.509121,143.313622,143.313622,163.509121,163.509121,143.313622,143.313622,158.164056,158.164056,158.164056,158.164056
118.167355,404.860379,0.463045,1552.530148,453.369915,10.613064,25.948207,0.225523,23.022210,0.159486,16.703685,154.196116,154.196116,147.176744,147.176744,154.196116,154.196116,147.176744,147.176744,154.196116,154.196116,147.176744,147.176744,154.196116,154.196116,147.176744,147.176744,164.957633,164.957633,164.957633,164.957633
118.124604,356.376763,0.463023,546.840457,454.981422,10.208317,25.877507,0.489431,27.353060,0.026167,15.267012,160.682249,160.682249,143.867049,143.867049,160.682249,160.682249,143.867049,143.867049,160.682249,160.682249,143.867049,143.867049,160.682249,160.682249,143.867049,143.867049,159.946248,159.946248,159.946248,159.946248
118.150362,382.768037,0.471760,512.369523,455.649557,10.758964,27.781685,0.630200,26.242928,-0.181392,17.169491,161.932553,161.932553,144.127228,144.127228,161.932553,161.932553,144.127228,144.127228,161.932553,161.932553,144.127228,144.127228,161.932553,161.932553,144.127228,144.127228,158.062168,158.062168,158.062168,158.062168
118.743988,398.669043,0.511571,611.682703,453.810745,10.053990,25.760752,0.276825,24.251119,-0.107652,15.619393,155.832298,155.832298,143.335043,143.335043,155.832298,155.832298,143.335043,143.335043,155.832298,155.832298,143.335043,143.335043,155.832298,155.832298,143.335043,143.335043,157.350947,157.350947,157.350947,157.350947
119.610845,385.931130,0.470494,510.308702,462.639884,9.252122,23.618864,0.699502,25.020801,-0.056184,19.567346,160.355649,160.355649,147.910491,147.910491,160.355649,160.355649,147.910491,147.910491,160.355649,160.355649,147.910491,147.910491,160.355649,160.355649,147.910491,147.910491,161.470051,161.470051,161.470051,161.470051
120.551893,373.925284,0.558136,810.881930,448.582103,9.322815,23.273211,0.527405,16.787001,0.052248,15.277080,151.578605,151.578605,145.638883,145.638883,151.578605,151.578605,145.638883,145.638883,151.578605,151.578605,145.638883,145.638883,151.578605,151.578605,145.638883,145.638883,160.318152,160.318152,160.318152,160.318152
120.283347,369.673273,0.501607,1576.788335,456.044327,8.941330,23.306449,0.309779,22.317508,-0.126224,17.121621,154.312024,154.312024,145.217687,145.217687,154.312024,154.312024,145.217687,145.217687,154.312024,154.312024,145.217687,145.217687,154.312024,154.312024,145.217687,145.217687,157.769582,157.769582,157.769582,157.769582
120.380899,339.971247,0.471570,556.652434,454.544114,9.486453,24.515026,0.460027,17.858689,0.045500,19.270763,152.090066,152.090066,149.569745,149.569745,152.090066,152.090066,149.569745,149.569745,152.090066,152.090066,149.569745,149.569745,152.090066,152.090066,149.569745,149.569745,165.282114,165.282114,165.282114,165.282114
120.702433,366.483004,0.429448,738.947535,450.716768,9.214579,25.258225,0.214509,23.518695,-0.043911,17.010854,155.412315,155.412315,146.523249,146.523249,155.412315,155.412315,146.523249,146.523249,155.412315,155.412315,146.523249,146.523249,155.412315,155.412315,146.523249,146.523249,161.862409,161.862409,161.862409,161.862409
120.181051,380.780827,0.506975,617.779441,455.413633,9.779567,24.763879,0.448736,23.270682,0.056100,16.046706,157.619746,157.619746,146.555960,146.555960,157.619746,157.619746,146.555960,146.555960,157.619746,157.619746,146.555960,146.555960,157.619746,157.619746,146.555960,146.555960,162.380894,162.380894,162.380894,162.380894
120.059365,372.775460,0.477936,939.778212,454.436760,9.966198,23.841806,0.253958,28.160666,-0.093302,16.874383,160.717225,160.717225,145.970079,145.970079,160.717225,160.717225,145.970079,145.970079,160.717225,160.717225,145.970079,145.970079,160.717225,160.717225,145.970079,145.970079,158.551062,158.551062,158.551062,158.551062
120.725293,340.589535,0.470005,2723.944341,454.291062,8.900422,24.592517,0.590429,20.864560,-0.150917,15.473274,155.745340,155.745340,143.755761,143.755761,155.745340,155.745340,143.755761,143.755761,155.745340,155.745340,143.755761,143.755761,155.745340,155.745340,143.755761,143.755761,157.079644,157.079644,157.079644,157.079644
120.715059,352.015962,0.456936,886.593596,464.657613,9.296613,24.849093,0.335484,22.052998,-0.119882,17.859280,155.183538,155.183538,146.756451,146.756451,155.183538,155.183538,146.756451,146.756451,155.183538,155.183538,146.756451,146.756451,155.183538,155.183538,146.756451,146.756451,160.444463,160.444463,160.444463,160.444463
