Exp,Pedi,Repl,count
IAH4,LH195/PHG83,2,7
IAH4,LH195/PHK56,1,7
IAH4,LH195/PHK56,2,7
IAH4,LH195/PHK76,1,7
IAH4,LH195/PHK76,2,7
IAH4,LH195/PHN82,1,7
IAH4,LH195/PHN82,2,7
IAH4,LH195/PHR55,1,7
IAH4,LH195/PHR55,2,7
IAH4,LH195/PHW30,1,7
IAH4,LH195/PHW30,2,7
IAH4,LH195/PHZ51,1,7
IAH4,LH195/PHZ51,2,7
IAH4,LH195/Q381,1,7
IAH4,LH195/Q381,2,7
IAH4,LH198/3IIH6,1,7
IAH4,LH198/3IIH6,2,7
IAH4,LH198/CGR01,1,7
IAH4,LH198/CGR01,2,7
IAH4,LH198/LH123HT,1,7
IAH4,LH198/LH123HT,2,7
IAH4,LH198/LH185,1,7
IAH4,LH198/LH185,2,7
IAH4,LH198/LH38,1,7
IAH4,LH198/LH38,2,7
IAH4,LH198/LH51,1,7
IAH4,LH198/LH51,2,7
IAH4,LH198/LH82,1,7
IAH4,LH198/LH82,2,7
IAH4,LH198/PHG29,1,7
IAH4,LH198/PHG47,1,7
IAH4,LH198/PHG47,2,7
IAH4,LH198/PHG83,1,7
IAH4,LH198/PHG83,2,7
IAH4,LH198/PHK56,1,7
IAH4,LH198/PHK56,2,7
IAH4,LH198/PHK76,1,7
IAH4,LH198/PHK76,2,7
IAH4,LH198/PHN82,1,7
IAH4,LH198/PHN82,2,7
IAH4,LH198/PHR55,1,7
IAH4,LH198/PHR55,2,7
IAH4,LH198/PHW30,1,7
IAH4,LH198/PHW30,2,7
IAH4,LH198/PHZ51,1,14
IAH4,LH198/PHZ51,2,14
IAH4,LH198/Q381,1,7
IAH4,LH198/Q381,2,7
IAH4,LH205/3IIH6,1,7
IAH4,LH205/3IIH6,2,7
IAH4,LH209/3IIH6,1,7
IAH4,LH209/3IIH6,2,7
IAH4,LH212HT/LH195,1,7
IAH4,LH212HT/LH195,2,7
IAH4,LH216/LH195,1,7
IAH4,LH216/LH195,2,7
IAH4,LH220HT/3IIH6,1,7
IAH4,LH220HT/3IIH6,2,7
IAH4,LH222/3IIH6,1,7
IAH4,LH222/3IIH6,2,7
IAH4,LH74/PHN82,1,7
IAH4,LH74/PHN82,2,7
IAH4,LH82/CG102,1,7
IAH4,LH82/CG102,2,7
IAH4,LH82/LH145,1,7
IAH4,LH82/LH145,2,7
IAH4,LH82/PHB47,1,7
IAH4,LH82/PHB47,2,7
IAH4,LH82/S8324,1,7
IAH4,LH82/S8324,2,7
IAH4,MBNIL B004/PHZ51,1,7
IAH4,MBNIL B004/PHZ51,2,7
IAH4,MBNIL B015/3IIH6,1,7
IAH4,MBNIL B015/3IIH6,2,7
IAH4,MBNIL B015/PHZ51,1,7
IAH4,MBNIL B015/PHZ51,2,7
IAH4,MBNIL B040/3IIH6,1,7
IAH4,MBNIL B040/3IIH6,2,7
IAH4,MBNIL B040/PHZ51,1,7
IAH4,MBNIL B040/PHZ51,2,7
IAH4,MBNIL B043/3IIH6,1,7
IAH4,MBNIL B043/3IIH6,2,7
IAH4,MBNIL B043/PHZ51,1,7
IAH4,MBNIL B043/PHZ51,2,7
IAH4,MBNIL B044/PHZ51,1,7
IAH4,MBNIL B044/PHZ51,2,7
IAH4,MBNIL B049/PHZ51,1,7
IAH4,MBNIL B049/PHZ51,2,7
IAH4,MBNIL B055/LH185,1,7
IAH4,MBNIL B055/LH185,2,7
IAH4,MBNIL B055/PHZ51,1,7
IAH4,MBNIL B055/PHZ51,2,7
IAH4,MBNIL B057/PHZ51,1,7
IAH4,MBNIL B057/PHZ51,2,7
IAH4,MBNIL B065/3IIH6,1,7
IAH4,MBNIL B065/3IIH6,2,7
IAH4,MBNIL B065/PHZ51,1,7
IAH4,MBNIL B065/PHZ51,2,7
IAH4,MBNIL B078/3IIH6,1,7
IAH4,MBNIL B078/3IIH6,2,7
IAH4,MBNIL B078/PHZ51,1,7
IAH4,MBNIL B078/PHZ51,2,7
IAH4,MBNIL B102/PHZ51,1,7
IAH4,MBNIL B102/PHZ51,2,7
IAH4,MBNIL B107/3IIH6,1,7
IAH4,MBNIL B107/3IIH6,2,7
IAH4,MBNIL B107/PHZ51,1,7
IAH4,MBNIL B107/PHZ51,2,7
IAH4,MBNIL B111/3IIH6,1,7
IAH4,MBNIL B111/3IIH6,2,7
IAH4,MBNIL B111/PHZ51,1,7
IAH4,MBNIL B111/PHZ51,2,7
IAH4,MBNIL B122/3IIH6,1,7
IAH4,MBNIL B122/3IIH6,2,7
IAH4,MBNIL B122/PHZ51,1,7
IAH4,MBNIL B122/PHZ51,2,7
IAH4,MBNIL B123/PHZ51,1,7
IAH4,MBNIL B123/PHZ51,2,7
IAH4,MBNIL B125/3IIH6,1,7
IAH4,MBNIL B125/3IIH6,2,7
IAH4,MBNIL B125/PHZ51,1,7
IAH4,MBNIL B125/PHZ51,2,7
IAH4,MBNIL B131/3IIH6,1,7
IAH4,MBNIL B131/3IIH6,2,7
IAH4,MBNIL B131/PHZ51,1,7
IAH4,MBNIL B131/PHZ51,2,7
IAH4,MBNIL B136/3IIH6,1,7
IAH4,MBNIL B136/3IIH6,2,7
IAH4,MBNIL B136/PHZ51,1,7
IAH4,MBNIL B136/PHZ51,2,7
IAH4,MBNIL B144/PHZ51,1,7
IAH4,MBNIL B144/PHZ51,2,7
IAH4,MBNIL B154/3IIH6,1,7
IAH4,MBNIL B154/3IIH6,2,7
IAH4,MBNIL B154/PHZ51,1,7
IAH4,MBNIL B154/PHZ51,2,7
IAH4,MBNIL B169/PHZ51,1,7
IAH4,MBNIL B169/PHZ51,2,7
IAH4,MBNIL B175/3IIH6,1,7
IAH4,MBNIL B175/3IIH6,2,7
IAH4,MBNIL B175/LH185,1,7
IAH4,MBNIL B175/LH185,2,7
IAH4,MBNIL B175/PHZ51,1,7
IAH4,MBNIL B175/PHZ51,2,7
IAH4,MBNIL B189/3IIH6,1,7
IAH4,MBNIL B189/3IIH6,2,7
IAH4,MBNIL B189/LH185,1,7
IAH4,MBNIL B189/LH185,2,7
IAH4,MBNIL B189/PHZ51,1,7
IAH4,MBNIL B189/PHZ51,2,7
IAH4,MBS3785/MBS5618,1,35
IAH4,MBS3785/MBS5618,2,35
IAH4,MS222/3IIH6,1,7
IAH4,MS222/3IIH6,2,7
IAH4,N192/3IIH6,1,7
IAH4,N192/3IIH6,2,7
IAH4,N209/3IIH6,1,7
IAH4,N209/3IIH6,2,7
IAH4,N217/3IIH6,1,7
IAH4,N217/3IIH6,2,7
IAH4,N218/3IIH6,1,7
IAH4,N218/3IIH6,2,7
IAH4,N28HT/3IIH6,1,7
IAH4,N28HT/3IIH6,2,7
IAH4,N501/3IIH6,1,7
IAH4,N501/3IIH6,2,7
IAH4,NKH8431/3IIH6,1,7
IAH4,NKH8431/3IIH6,2,7
IAH4,OS420/3IIH6,1,7
IAH4,OS420/3IIH6,2,7
IAH4,PB80/PHZ51,1,7
IAH4,PB80/PHZ51,2,7
IAH4,PHB09/3IIH6,1,7
IAH4,PHB09/3IIH6,2,7
IAH4,PHB47/3IIH6,1,14
IAH4,PHB47/3IIH6,2,14
IAH4,PHB47/LH123HT,1,7
IAH4,PHB47/LH123HT,2,7
IAH4,PHB47/LH162,1,7
IAH4,PHB47/LH162,2,7
IAH4,PHB47/LH185,1,14
IAH4,PHB47/LH185,2,14
IAH4,PHB47/LH38,1,7
IAH4,PHB47/LH38,2,7
IAH4,PHB47/LH51,1,7
IAH4,PHB47/LH51,2,7
IAH4,PHB47/LH82,1,7
IAH4,PHB47/LH82,2,7
IAH4,PHB47/PHG29,1,7
IAH4,PHB47/PHG29,2,7
IAH4,PHB47/PHG47,1,7
IAH4,PHB47/PHG47,2,7
IAH4,PHB47/PHG83,1,7
IAH4,PHB47/PHG83,2,7
IAH4,PHB47/PHK05,1,7
IAH4,PHB47/PHK05,2,7
IAH4,PHB47/PHK56,1,14
IAH4,PHB47/PHK56,2,14
IAH4,PHB47/PHK76,1,7
IAH4,PHB47/PHK76,2,7
IAH4,PHB47/PHN82,1,7
IAH4,PHB47/PHN82,2,7
IAH4,PHB47/PHR25,1,7
IAH4,PHB47/PHR25,2,7
IAH4,PHB47/PHR55,1,7
IAH4,PHB47/PHR55,2,7
IAH4,PHB47/PHW03,1,7
IAH4,PHB47/PHW03,2,7
IAH4,PHB47/PHW30,1,7
IAH4,PHB47/PHW30,2,7
IAH4,PHB47/PHZ51,1,28
IAH4,PHB47/PHZ51,2,28
IAH4,PHB47/Q381,1,7
IAH4,PHB47/Q381,2,7
IAH4,PHBB3/3IIH6,1,7
IAH4,PHBB3/3IIH6,2,7
IAH4,PHBW8/3IIH6,1,7
IAH4,PHBW8/3IIH6,2,7
IAH4,PHG29/CG120,1,7
IAH4,PHG29/CG120,2,7
IAH4,PHG29/LH145,1,7
IAH4,PHG29/LH145,2,7
IAH4,PHG29/PHB47,1,7
IAH4,PHG29/PHB47,2,7
IAH4,PHG29/PHG47,1,7
IAH4,PHG29/PHG47,2,7
IAH4,PHG29/PHHV4,1,7
IAH4,PHG29/PHHV4,2,7
IAH4,PHG29/PHRE1,1,7
IAH4,PHG29/PHRE1,2,7
IAH4,PHG29/S8324,1,7
IAH4,PHG29/S8324,2,7
IAH4,PHG39/PHN82,1,7
IAH4,PHG39/PHN82,2,7
IAH4,PHG39/TX205,1,7
IAH4,PHG39/TX205,2,7
IAH4,PHG47/CG120,1,7
IAH4,PHG47/CG120,2,7
IAH4,PHG47/LH145,1,7
IAH4,PHG47/LH145,2,7
IAH4,PHG47/PHB47,1,7
IAH4,PHG47/PHB47,2,7
IAH4,PHG47/PHHV4,1,7
IAH4,PHG47/PHHV4,2,7
IAH4,PHG47/PHRE1,1,7
IAH4,PHG47/PHRE1,2,7
IAH4,PHG47/S8324,1,7
IAH4,PHG47/S8324,2,7
IAH4,PHG80/3IIH6,1,7
IAH4,PHG80/3IIH6,2,7
IAH4,PHG80/PHZ51,1,7
IAH4,PHG80/PHZ51,2,7
IAH4,PHHV4/3IIH6,1,7
IAH4,PHHV4/3IIH6,2,7
IAH4,PHHV4/LH162,1,7
IAH4,PHHV4/LH162,2,7
IAH4,PHHV4/LH185,1,7
IAH4,PHHV4/LH185,2,7
IAH4,PHHV4/PHK05,1,7
IAH4,PHHV4/PHK05,2,7
IAH4,PHHV4/PHK56,1,7
IAH4,PHHV4/PHK56,2,7
IAH4,PHHV4/PHR25,1,7
IAH4,PHHV4/PHR25,2,7
IAH4,PHHV4/PHW03,1,7
IAH4,PHHV4/PHW03,2,7
IAH4,PHHV4/PHZ51,1,7
IAH4,PHHV4/PHZ51,2,7
IAH4,PHJ40/LH82,1,7
IAH4,PHJ40/LH82,2,7
IAH4,PHJ89/CG120,1,7
IAH4,PHJ89/CG120,2,7
IAH4,PHJ89/LH145,1,7
IAH4,PHJ89/LH145,2,7
IAH4,PHJ89/PHHV4,1,7
IAH4,PHJ89/PHHV4,2,7
IAH4,PHJ89/PHRE1,1,7
IAH4,PHJ89/PHRE1,2,7
IAH4,PHJ89/S8324,1,7
IAH4,PHJ89/S8324,2,7
IAH4,PHK05/PHRE1,1,7
IAH4,PHK05/PHRE1,2,7
IAH4,PHK56/PHRE1,2,7
IAH4,PHN11_OH43_0001/PHB47,1,7
IAH4,PHN11_OH43_0001/PHB47,2,7
IAH4,PHN11_PHG47_0251/PHB47,1,7
IAH4,PHN11_PHG47_0251/PHB47,2,7
IAH4,PHN11_PHW65_0323/LH195,1,7
IAH4,PHN11_PHW65_0323/LH195,2,7
IAH4,PHN66/LH123HT,1,7
IAH4,PHN66/LH123HT,2,7
IAH4,PHN66/LH185,1,7
IAH4,PHN66/LH185,2,7
IAH4,PHN66/LH38,1,7
IAH4,PHN66/LH38,2,7
IAH4,PHN66/LH51,1,7
IAH4,PHN66/LH51,2,7
IAH4,PHN66/LH82,1,7
IAH4,PHN66/LH82,2,7
IAH4,PHN66/PHG29,1,7
IAH4,PHN66/PHG29,2,7
IAH4,PHN66/PHG47,1,7
IAH4,PHN66/PHG47,2,7
IAH4,PHN66/PHG83,1,7
IAH4,PHN66/PHG83,2,7
IAH4,PHN66/PHK56,1,7
IAH4,PHN66/PHK56,2,7
IAH4,PHN66/PHK76,1,7
IAH4,PHN66/PHK76,2,7
IAH4,PHN66/PHN82,1,7
IAH4,PHN66/PHN82,2,7
IAH4,PHN66/PHR55,1,7
IAH4,PHN66/PHW30,1,7
IAH4,PHN66/PHW30,2,7
IAH4,PHN66/PHZ51,1,7
IAH4,PHN66/PHZ51,2,7
IAH4,PHN66/Q381,1,7
IAH4,PHN66/Q381,2,7
IAH4,PHN82/LH145,1,7
IAH4,PHN82/LH145,2,7
IAH4,PHN82/PHB47,1,7
IAH4,PHN82/PHB47,2,7
IAH4,PHN82/PHHV4,1,7
IAH4,PHN82/PHHV4,2,7
IAH4,PHN82/PHRE1,1,7
IAH4,PHN82/PHRE1,2,7
IAH4,PHN82/S8324,1,7
IAH4,PHN82/S8324,2,7
IAH4,PHP02/PHB47,1,7
IAH4,PHP02/PHB47,2,7
IAH4,PHP85/3IIH6,1,7
IAH4,PHP85/3IIH6,2,7
IAH4,PHRE1/LH162,1,7
IAH4,PHRE1/LH162,2,7
IAH4,PHRE1/PHR25,1,7
IAH4,PHRE1/PHR25,2,7
IAH4,PHT69/3IIH6,1,7
IAH4,PHT69/3IIH6,2,7
IAH4,PHV37/3IIH6,1,7
IAH4,PHV37/3IIH6,2,7
IAH4,PHW03/LH145,1,7
IAH4,PHW03/LH145,2,7
IAH4,PHW03/S8324,1,7
IAH4,PHW03/S8324,2,7
IAH4,PHW52/LH123HT,1,7
IAH4,PHW52/LH123HT,2,7
IAH4,PHW52/LH185,1,7
IAH4,PHW52/LH185,2,7
IAH4,PHW52/LH38,1,7
IAH4,PHW52/LH38,2,7
IAH4,PHW52/LH51,1,7
IAH4,PHW52/LH51,2,7
IAH4,PHW52/LH82,1,7
IAH4,PHW52/LH82,2,7
IAH4,PHW52/PHG29,2,7
IAH4,PHW52/PHG47,1,7
IAH4,PHW52/PHG47,2,7
IAH4,PHW52/PHG83,1,7
IAH4,PHW52/PHG83,2,7
IAH4,PHW52/PHK56,1,7
IAH4,PHW52/PHK56,2,7
IAH4,PHW52/PHK76,1,7
IAH4,PHW52/PHK76,2,7
IAH4,PHW52/PHM49,1,7
IAH4,PHW52/PHM49,2,7
IAH4,PHW52/PHN82,1,14
IAH4,PHW52/PHN82,2,14
IAH4,PHW52/PHR55,1,7
IAH4,PHW52/PHR55,2,7
IAH4,PHW52/PHW30,1,7
IAH4,PHW52/PHW30,2,7
IAH4,PHW52/PHZ51,1,7
IAH4,PHW52/PHZ51,2,7
IAH4,PHW52/Q381,1,7
IAH4,PHW52/Q381,2,7
IAH4,PHW52/TX205,1,7
IAH4,PHW52/TX205,2,7
IAH4,PHZ51/LH145,1,7
IAH4,PHZ51/LH145,2,7
IAH4,PHZ51/PHRE1,1,7
IAH4,PHZ51/PHRE1,2,7
IAH4,R229/3IIH6,1,7
IAH4,R229/3IIH6,2,7
IAH4,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,7
IAH4,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,2,7
IAH4,S8324/3IIH6,1,7
IAH4,S8324/3IIH6,2,7
IAH4,S8324/LH162,1,7
IAH4,S8324/LH162,2,7
IAH4,S8324/PHK05,1,7
IAH4,S8324/PHK05,2,7
IAH4,S8324/PHK56,1,7
IAH4,S8324/PHK56,2,7
IAH4,S8324/PHR25,1,7
IAH4,S8324/PHR25,2,7
IAH4,S8324/PHZ51,1,7
IAH4,S8324/PHZ51,2,7
IAH4,S8326/CG120,1,7
IAH4,S8326/CG120,2,7
IAH4,S8326/LH145,1,7
IAH4,S8326/LH145,2,7
IAH4,S8326/PHB47,1,7
IAH4,S8326/PHB47,2,7
IAH4,S8326/PHHV4,1,7
IAH4,S8326/PHHV4,2,7
IAH4,S8326/PHRE1,1,7
IAH4,S8326/PHRE1,2,7
IAH4,S8326/S8324,1,7
IAH4,S8326/S8324,2,7
IAH4,SD101/3IIH6,1,7
IAH4,SD101/3IIH6,2,7
IAH4,TR 9-1-1-6/3IIH6,1,7
IAH4,TR 9-1-1-6/3IIH6,2,7
IAH4,TX714/PHZ51,1,7
IAH4,TX714/PHZ51,2,7
IAH4,TX714/TX777,1,7
IAH4,TX714/TX777,2,7
IAH4,VA35/LH195,1,7
IAH4,VA35/LH195,2,7
IAH4,W10001_0022/PHB47,1,7
IAH4,W10001_0022/PHB47,2,7
IAH4,W10004_0007/3IIH6,1,7
IAH4,W10004_0007/3IIH6,2,7
IAH4,W10004_0008/3IIH6,1,7
IAH4,W10004_0008/3IIH6,2,7
IAH4,W10004_0011/3IIH6,1,7
IAH4,W10004_0011/3IIH6,2,7
IAH4,W10004_0026/3IIH6,1,7
IAH4,W10004_0026/3IIH6,2,7
IAH4,W10004_0041/3IIH6,1,7
IAH4,W10004_0041/3IIH6,2,7
IAH4,W10004_0045/3IIH6,1,7
IAH4,W10004_0045/3IIH6,2,7
IAH4,W10004_0062/3IIH6,1,7
IAH4,W10004_0062/3IIH6,2,7
IAH4,W10004_0072/3IIH6,1,7
IAH4,W10004_0072/3IIH6,2,7
IAH4,W10004_0080/3IIH6,1,7
IAH4,W10004_0080/3IIH6,2,7
IAH4,W10004_0095/3IIH6,1,7
IAH4,W10004_0095/3IIH6,2,7
IAH4,W10004_0119/3IIH6,1,7
IAH4,W10004_0119/3IIH6,2,7
IAH4,W10004_0121/3IIH6,1,7
IAH4,W10004_0121/3IIH6,2,7
IAH4,W10004_0140/3IIH6,1,7
IAH4,W10004_0140/3IIH6,2,7
IAH4,W10004_0148/3IIH6,1,7
IAH4,W10004_0148/3IIH6,2,7
IAH4,W10004_0178/3IIH6,1,7
IAH4,W10004_0178/3IIH6,2,7
IAH4,W10004_0208/3IIH6,1,7
IAH4,W10004_0208/3IIH6,2,7
IAH4,W10004_0212/3IIH6,1,7
IAH4,W10004_0212/3IIH6,2,7
IAH4,W10004_0216/PHZ51,1,7
IAH4,W10004_0216/PHZ51,2,7
IAH4,W10004_0225/3IIH6,1,7
IAH4,W10004_0225/3IIH6,2,7
IAH4,W10004_0258/3IIH6,1,7
IAH4,W10004_0258/3IIH6,2,7
IAH4,W10004_0292/3IIH6,1,7
IAH4,W10004_0292/3IIH6,2,7
IAH4,W10005_0107/PHB47,1,7
IAH4,W10005_0107/PHB47,2,7
IAH4,W37A/PHB47,1,7
IAH4,W37A/PHB47,2,7
IAH4,WF9/H95,1,7
IAH4,WF9/H95,2,7
ILH1,2369/3IIH6,1,6
ILH1,2369/3IIH6,2,6
ILH1,2369/LH123HT,1,6
ILH1,2369/LH123HT,2,6
ILH1,2FACC/3IIH6,1,6
ILH1,2FACC/3IIH6,2,6
ILH1,4N506/3IIH6,1,6
ILH1,6F629/3IIH6,1,6
ILH1,6F629/3IIH6,2,6
ILH1,A632/3IIH6,1,6
ILH1,A634/3IIH6,1,6
ILH1,A634/3IIH6,2,6
ILH1,A635/3IIH6,1,6
ILH1,A679/3IIH6,1,6
ILH1,A679/3IIH6,2,6
ILH1,A680/3IIH6,1,6
ILH1,AH83/3IIH6,1,6
ILH1,B104/3IIH6,1,6
ILH1,B105/3IIH6,1,6
ILH1,B105/3IIH6,2,6
ILH1,B110/3IIH6,1,6
ILH1,B110/3IIH6,2,6
ILH1,B111/3IIH6,1,6
ILH1,B111/3IIH6,2,6
ILH1,B119/3IIH6,1,6
ILH1,B119/3IIH6,2,6
ILH1,B14/3IIH6,1,6
ILH1,B14A/H95,1,6
ILH1,B14A/H95,2,6
ILH1,B14A/MO17,1,6
ILH1,B14A/MO17,2,6
ILH1,B14A/OH43,1,6
ILH1,B14A/OH43,2,6
ILH1,B2/3IIH6,1,6
ILH1,B37/H95,1,6
ILH1,B37/H95,2,6
ILH1,B37/MO17,1,6
ILH1,B37/MO17,2,6
ILH1,B37/OH43,1,6
ILH1,B73/3IIH6,1,6
ILH1,B73/MO17,1,6
ILH1,B73/MO17,2,6
ILH1,B73/PHM49,1,6
ILH1,B73/PHN82,1,6
ILH1,B73/PHN82,2,6
ILH1,B73/PHZ51,1,6
ILH1,B84/3IIH6,1,6
ILH1,B84/3IIH6,2,6
ILH1,B97/PHB47,1,6
ILH1,BSSSC0_001/3IIH6,1,6
ILH1,BSSSC0_002/3IIH6,1,6
ILH1,BSSSC0_002/3IIH6,2,6
ILH1,BSSSC0_003/3IIH6,1,6
ILH1,BSSSC0_003/3IIH6,2,6
ILH1,BSSSC0_005/3IIH6,1,6
ILH1,BSSSC0_005/3IIH6,2,6
ILH1,BSSSC0_008/3IIH6,1,6
ILH1,BSSSC0_008/3IIH6,2,6
ILH1,BSSSC0_009/3IIH6,1,6
ILH1,BSSSC0_012/3IIH6,1,6
ILH1,BSSSC0_012/3IIH6,2,6
ILH1,BSSSC0_015/3IIH6,1,6
ILH1,BSSSC0_017/3IIH6,1,6
ILH1,BSSSC0_020/3IIH6,1,6
ILH1,BSSSC0_024/3IIH6,1,6
ILH1,BSSSC0_024/3IIH6,2,6
ILH1,BSSSC0_026/3IIH6,1,6
ILH1,BSSSC0_033/3IIH6,1,6
ILH1,BSSSC0_038/3IIH6,1,6
ILH1,BSSSC0_038/3IIH6,2,6
ILH1,BSSSC0_048/3IIH6,1,6
ILH1,BSSSC0_048/3IIH6,2,6
ILH1,BSSSC0_054/3IIH6,1,6
ILH1,BSSSC0_057/3IIH6,1,6
ILH1,BSSSC0_057/3IIH6,2,6
ILH1,BSSSC0_060/3IIH6,1,6
ILH1,BSSSC0_060/3IIH6,2,6
ILH1,CG102/3IIH6,2,6
ILH1,CG106/3IIH6,2,6
ILH1,CG119/CG108,1,6
ILH1,CG119/CG108,2,6
ILH1,CG44/CGR01,1,6
ILH1,CG44/CGR01,2,6
ILH1,CGR01/LH82,1,6
ILH1,CGR01/LH82,2,6
ILH1,CGR03/CG108,1,6
ILH1,CGR03/CG108,2,6
ILH1,CI540/3IIH6,1,6
ILH1,CI540/3IIH6,2,6
ILH1,CML442*CML343/LH195,1,6
ILH1,CML442*CML343/LH195,2,6
ILH1,CO258/3IIH6,1,6
ILH1,DK78010/3IIH6,1,6
ILH1,DKC62-77,1,6
ILH1,DKFBHJ/3IIH6,1,6
ILH1,F42/H95,1,6
ILH1,F42/H95,2,6
ILH1,F42/MO17,1,6
ILH1,F42/MO17,2,6
ILH1,F42/OH43,1,6
ILH1,FBLA/3IIH6,1,6
ILH1,FE/3IIH6,1,6
ILH1,FR19/3IIH6,1,6
ILH1,H84/3IIH6,1,6
ILH1,H84/3IIH6,2,6
ILH1,H91/3IIH6,1,6
ILH1,H91/3IIH6,2,6
ILH1,I159/3IIH6,1,6
ILH1,ICI 441/LH123HT,1,6
ILH1,ICI 441/LH123HT,2,6
ILH1,ICI 441/LH185,1,6
ILH1,ICI 441/LH38,1,6
